order_id,order_date,due_date,hsd_code,color_family,container_type,sku,units_ordered,gallons_ordered
7492,2025-12-12,2025-12-15,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,79,19.75
7493,2025-12-12,2025-12-15,HM14,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,7,35.0
7494,2025-12-12,2025-12-13,HM16,Red,quart,Duration-Red-Quart,81,20.25
7495,2025-12-12,2025-12-13,HM16,Red,gallon,Emerald-Red-Gallon,59,59.0
7496,2025-12-12,2025-12-13,HM16,Red,gallon,Duration-Red-Gallon,57,57.0
7497,2025-12-12,2025-12-13,HM20,Black,quart,PrepRite-Black-Quart,156,39.0
7498,2025-12-12,2025-12-18,HM20,Black,quart,PrepRite-Black-Quart,157,39.25
7499,2025-12-12,2025-12-13,HM25,Black,pail_5gal,PrepRite-Black-Pail,13,65.0
7500,2025-12-12,2025-12-14,HM30,Black,quart,PrepRite-Black-Quart,279,69.75
7501,2025-12-12,2025-12-13,HM30,Black,pail_5gal,ProMar200-Black-Pail,2,10.0
7502,2025-12-12,2025-12-22,HM30,Black,gallon,PrepRite-Black-Gallon,101,101.0
7503,2025-12-12,2025-12-19,HM30,Black,gallon,PrepRite-Black-Gallon,12,12.0
7504,2025-12-12,2025-12-16,HM36,White,gallon,Duration-White-Gallon,15,15.0
7505,2025-12-12,2025-12-14,HM43,Red,quart,Duration-Red-Quart,71,17.75
7506,2025-12-12,2025-12-15,HM43,Red,quart,Emerald-Red-Quart,94,23.5
7507,2025-12-12,2025-12-14,HM47,Red,gallon,Duration-Red-Gallon,35,35.0
7508,2025-12-12,2025-12-13,HM47,Red,quart,Emerald-Red-Quart,287,71.75
7509,2025-12-12,2025-12-13,HM50,Clear,quart,ProMar200-Clear-Quart,214,53.5
7510,2025-12-12,2025-12-16,HM56,White,gallon,ProMar200-White-Gallon,29,29.0
7511,2025-12-12,2025-12-16,HM56,White,gallon,Duration-White-Gallon,33,33.0
7512,2025-12-13,2025-12-16,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,100,100.0
7513,2025-12-13,2025-12-16,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,210,52.5
7514,2025-12-13,2025-12-17,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,20,20.0
7515,2025-12-13,2025-12-15,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,64,16.0
7516,2025-12-13,2025-12-15,HM16,Red,gallon,Emerald-Red-Gallon,40,40.0
7517,2025-12-13,2025-12-14,HM16,Red,quart,Duration-Red-Quart,185,46.25
7518,2025-12-13,2025-12-15,HM16,Red,pail_5gal,Duration-Red-Pail,4,20.0
7519,2025-12-13,2025-12-14,HM16,Red,gallon,Duration-Red-Gallon,19,19.0
7520,2025-12-13,2025-12-19,HM16,Red,quart,Emerald-Red-Quart,187,46.75
7521,2025-12-13,2025-12-15,HM20,Black,quart,PrepRite-Black-Quart,34,8.5
7522,2025-12-13,2025-12-15,HM20,Black,quart,ProMar200-Black-Quart,67,16.75
7523,2025-12-13,2025-12-15,HM20,Black,pail_5gal,PrepRite-Black-Pail,10,50.0
7524,2025-12-13,2025-12-15,HM25,Black,quart,PrepRite-Black-Quart,268,67.0
7525,2025-12-13,2025-12-21,HM30,Black,pail_5gal,PrepRite-Black-Pail,5,25.0
7526,2025-12-13,2025-12-18,HM30,Black,gallon,PrepRite-Black-Gallon,26,26.0
7527,2025-12-13,2025-12-14,HM30,Black,quart,PrepRite-Black-Quart,67,16.75
7528,2025-12-13,2025-12-16,HM36,White,quart,ProMar200-White-Quart,286,71.5
7529,2025-12-13,2025-12-14,HM36,White,quart,ProMar200-White-Quart,94,23.5
7530,2025-12-13,2025-12-16,HM50,Clear,pail_5gal,ProMar200-Clear-Pail,5,25.0
7531,2025-12-13,2025-12-19,HM56,White,quart,ProMar200-White-Quart,137,34.25
7532,2025-12-14,2025-12-17,HM01,White,gallon,ProMar200-White-Gallon,42,42.0
7533,2025-12-14,2025-12-15,HM01,White,pail_5gal,Duration-White-Pail,7,35.0
7534,2025-12-14,2025-12-17,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,314,78.5
7535,2025-12-14,2025-12-15,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,175,43.75
7536,2025-12-14,2025-12-16,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,40,10.0
7537,2025-12-14,2025-12-17,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,12,12.0
7538,2025-12-14,2025-12-17,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,34,34.0
7539,2025-12-14,2025-12-16,HM14,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,2,10.0
7540,2025-12-14,2025-12-15,HM16,Red,quart,Duration-Red-Quart,102,25.5
7541,2025-12-14,2025-12-18,HM20,Black,gallon,ProMar200-Black-Gallon,18,18.0
7542,2025-12-14,2025-12-20,HM43,Red,gallon,Emerald-Red-Gallon,14,14.0
7543,2025-12-15,2025-12-16,HM01,White,gallon,ProMar200-White-Gallon,38,38.0
7544,2025-12-15,2025-12-22,HM01,White,gallon,Duration-White-Gallon,42,42.0
7545,2025-12-15,2025-12-19,HM01,White,quart,Duration-White-Quart,124,31.0
7546,2025-12-15,2025-12-16,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,57,57.0
7547,2025-12-15,2025-12-18,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,199,49.75
7548,2025-12-15,2025-12-17,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,35,35.0
7549,2025-12-15,2025-12-18,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,201,50.25
7550,2025-12-15,2025-12-18,HM14,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,8,40.0
7551,2025-12-15,2025-12-22,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,59,14.75
7552,2025-12-15,2025-12-18,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,34,34.0
7553,2025-12-15,2025-12-16,HM16,Red,gallon,Emerald-Red-Gallon,9,9.0
7554,2025-12-15,2025-12-25,HM16,Red,gallon,Duration-Red-Gallon,14,14.0
7555,2025-12-15,2025-12-19,HM20,Black,gallon,PrepRite-Black-Gallon,40,40.0
7556,2025-12-15,2025-12-18,HM25,Black,gallon,ProMar200-Black-Gallon,33,33.0
7557,2025-12-15,2025-12-19,HM25,Black,gallon,PrepRite-Black-Gallon,22,22.0
7558,2025-12-15,2025-12-18,HM25,Black,gallon,ProMar200-Black-Gallon,28,28.0
7559,2025-12-15,2025-12-17,HM30,Black,quart,ProMar200-Black-Quart,114,28.5
7560,2025-12-15,2025-12-18,HM30,Black,gallon,ProMar200-Black-Gallon,54,54.0
7561,2025-12-15,2025-12-20,HM36,White,quart,SuperPaint-White-Quart,276,69.0
7562,2025-12-15,2025-12-17,HM43,Red,quart,Duration-Red-Quart,48,12.0
7563,2025-12-15,2025-12-19,HM47,Red,gallon,Duration-Red-Gallon,13,13.0
7564,2025-12-15,2025-12-17,HM47,Red,pail_5gal,Duration-Red-Pail,4,20.0
7565,2025-12-15,2025-12-16,HM50,Clear,quart,ProMar200-Clear-Quart,260,65.0
7566,2025-12-15,2025-12-20,HM50,Clear,gallon,ProMar200-Clear-Gallon,22,22.0
7567,2025-12-15,2025-12-21,HM56,White,quart,SuperPaint-White-Quart,30,7.5
7568,2025-12-15,2025-12-19,HM56,White,gallon,Duration-White-Gallon,48,48.0
7569,2025-12-15,2025-12-16,HM56,White,gallon,Duration-White-Gallon,27,27.0
7570,2025-12-16,2025-12-21,HM01,White,quart,ProMar200-White-Quart,87,21.75
7571,2025-12-16,2025-12-18,HM01,White,gallon,ProMar200-White-Gallon,11,11.0
7572,2025-12-16,2025-12-19,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,68,68.0
7573,2025-12-16,2025-12-21,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,111,27.75
7574,2025-12-16,2025-12-18,HM14,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,3,15.0
7575,2025-12-16,2025-12-20,HM16,Red,quart,Duration-Red-Quart,121,30.25
7576,2025-12-16,2025-12-21,HM20,Black,pail_5gal,PrepRite-Black-Pail,5,25.0
7577,2025-12-16,2025-12-18,HM25,Black,gallon,PrepRite-Black-Gallon,23,23.0
7578,2025-12-16,2025-12-17,HM25,Black,quart,ProMar200-Black-Quart,77,19.25
7579,2025-12-16,2025-12-17,HM25,Black,pail_5gal,PrepRite-Black-Pail,14,70.0
7580,2025-12-16,2025-12-21,HM25,Black,quart,ProMar200-Black-Quart,160,40.0
7581,2025-12-16,2025-12-17,HM30,Black,gallon,PrepRite-Black-Gallon,36,36.0
7582,2025-12-16,2025-12-18,HM36,White,quart,Duration-White-Quart,148,37.0
7583,2025-12-16,2025-12-19,HM36,White,quart,ProMar200-White-Quart,349,87.25
7584,2025-12-16,2025-12-18,HM43,Red,gallon,Emerald-Red-Gallon,20,20.0
7585,2025-12-16,2025-12-17,HM43,Red,gallon,Emerald-Red-Gallon,24,24.0
7586,2025-12-16,2025-12-20,HM47,Red,pail_5gal,Emerald-Red-Pail,4,20.0
7587,2025-12-16,2025-12-17,HM47,Red,gallon,Duration-Red-Gallon,39,39.0
7588,2025-12-16,2025-12-18,HM50,Clear,gallon,ProMar200-Clear-Gallon,24,24.0
7589,2025-12-17,2025-12-22,HM01,White,gallon,Duration-White-Gallon,15,15.0
7590,2025-12-17,2025-12-21,HM01,White,gallon,Duration-White-Gallon,9,9.0
7591,2025-12-17,2025-12-26,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,89,22.25
7592,2025-12-17,2025-12-21,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,137,34.25
7593,2025-12-17,2025-12-19,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,81,20.25
7594,2025-12-17,2025-12-21,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,6,6.0
7595,2025-12-17,2025-12-19,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,63,63.0
7596,2025-12-17,2025-12-20,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,14,14.0
7597,2025-12-17,2025-12-20,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,41,41.0
7598,2025-12-17,2025-12-19,HM20,Black,pail_5gal,PrepRite-Black-Pail,8,40.0
7599,2025-12-17,2025-12-18,HM20,Black,quart,PrepRite-Black-Quart,42,10.5
7600,2025-12-17,2025-12-20,HM25,Black,quart,ProMar200-Black-Quart,69,17.25
7601,2025-12-17,2025-12-19,HM25,Black,pail_5gal,ProMar200-Black-Pail,8,40.0
7602,2025-12-17,2025-12-19,HM25,Black,pail_5gal,ProMar200-Black-Pail,3,15.0
7603,2025-12-17,2025-12-19,HM30,Black,quart,ProMar200-Black-Quart,131,32.75
7604,2025-12-17,2025-12-22,HM30,Black,quart,ProMar200-Black-Quart,172,43.0
7605,2025-12-17,2025-12-18,HM36,White,gallon,SuperPaint-White-Gallon,61,61.0
7606,2025-12-17,2025-12-22,HM36,White,quart,ProMar200-White-Quart,81,20.25
7607,2025-12-17,2025-12-18,HM36,White,gallon,SuperPaint-White-Gallon,100,100.0
7608,2025-12-17,2025-12-21,HM43,Red,gallon,Emerald-Red-Gallon,63,63.0
7609,2025-12-17,2025-12-18,HM43,Red,gallon,Emerald-Red-Gallon,68,68.0
7610,2025-12-17,2025-12-19,HM50,Clear,gallon,SuperPaint-Clear-Gallon,22,22.0
7611,2025-12-17,2025-12-20,HM56,White,quart,SuperPaint-White-Quart,87,21.75
7612,2025-12-17,2025-12-18,HM56,White,gallon,Duration-White-Gallon,38,38.0
7613,2025-12-17,2025-12-19,HM56,White,quart,Duration-White-Quart,101,25.25
7614,2025-12-18,2025-12-22,HM01,White,quart,SuperPaint-White-Quart,96,24.0
7615,2025-12-18,2025-12-20,HM01,White,quart,Duration-White-Quart,64,16.0
7616,2025-12-18,2025-12-21,HM01,White,pail_5gal,SuperPaint-White-Pail,6,30.0
7617,2025-12-18,2025-12-22,HM01,White,quart,Duration-White-Quart,316,79.0
7618,2025-12-18,2025-12-21,HM01,White,gallon,Duration-White-Gallon,30,30.0
7619,2025-12-18,2025-12-20,HM01,White,quart,SuperPaint-White-Quart,221,55.25
7620,2025-12-18,2025-12-20,HM13,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,4,20.0
7621,2025-12-18,2025-12-19,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,248,62.0
7622,2025-12-18,2025-12-25,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,34,8.5
7623,2025-12-18,2025-12-20,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,35,35.0
7624,2025-12-18,2025-12-19,HM16,Red,gallon,Duration-Red-Gallon,22,22.0
7625,2025-12-18,2025-12-19,HM16,Red,quart,Duration-Red-Quart,140,35.0
7626,2025-12-18,2025-12-20,HM20,Black,gallon,PrepRite-Black-Gallon,21,21.0
7627,2025-12-18,2025-12-19,HM25,Black,gallon,ProMar200-Black-Gallon,53,53.0
7628,2025-12-18,2025-12-20,HM25,Black,gallon,ProMar200-Black-Gallon,66,66.0
7629,2025-12-18,2025-12-19,HM25,Black,quart,ProMar200-Black-Quart,163,40.75
7630,2025-12-18,2025-12-21,HM25,Black,quart,ProMar200-Black-Quart,71,17.75
7631,2025-12-18,2025-12-30,HM30,Black,gallon,PrepRite-Black-Gallon,23,23.0
7632,2025-12-18,2025-12-22,HM36,White,quart,Duration-White-Quart,41,10.25
7633,2025-12-18,2025-12-20,HM36,White,gallon,Duration-White-Gallon,39,39.0
7634,2025-12-18,2025-12-21,HM43,Red,quart,Duration-Red-Quart,68,17.0
7635,2025-12-18,2025-12-21,HM47,Red,pail_5gal,Emerald-Red-Pail,10,50.0
7636,2025-12-18,2025-12-19,HM47,Red,gallon,Emerald-Red-Gallon,17,17.0
7637,2025-12-18,2025-12-20,HM50,Clear,pail_5gal,SuperPaint-Clear-Pail,4,20.0
7638,2025-12-18,2025-12-20,HM50,Clear,gallon,ProMar200-Clear-Gallon,28,28.0
7639,2025-12-18,2025-12-19,HM50,Clear,quart,ProMar200-Clear-Quart,110,27.5
7640,2025-12-18,2025-12-20,HM56,White,pail_5gal,SuperPaint-White-Pail,7,35.0
7641,2025-12-18,2025-12-22,HM56,White,pail_5gal,Duration-White-Pail,1,5.0
7642,2025-12-18,2025-12-20,HM56,White,quart,Duration-White-Quart,100,25.0
7643,2025-12-18,2025-12-19,HM56,White,gallon,Duration-White-Gallon,18,18.0
7644,2025-12-19,2025-12-21,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,31,31.0
7645,2025-12-19,2026-01-02,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,27,27.0
7646,2025-12-19,2025-12-23,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,65,65.0
7647,2025-12-19,2025-12-21,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,10,10.0
7648,2025-12-19,2025-12-23,HM20,Black,gallon,ProMar200-Black-Gallon,24,24.0
7649,2025-12-19,2025-12-24,HM25,Black,quart,ProMar200-Black-Quart,63,15.75
7650,2025-12-19,2025-12-24,HM30,Black,quart,PrepRite-Black-Quart,121,30.25
7651,2025-12-19,2025-12-24,HM36,White,quart,SuperPaint-White-Quart,53,13.25
7652,2025-12-19,2025-12-21,HM43,Red,pail_5gal,Duration-Red-Pail,10,50.0
7653,2025-12-19,2025-12-21,HM50,Clear,quart,SuperPaint-Clear-Quart,90,22.5
7654,2025-12-19,2025-12-21,HM50,Clear,quart,SuperPaint-Clear-Quart,96,24.0
7655,2025-12-19,2025-12-23,HM50,Clear,gallon,SuperPaint-Clear-Gallon,76,76.0
7656,2025-12-19,2025-12-21,HM56,White,pail_5gal,SuperPaint-White-Pail,4,20.0
7657,2025-12-19,2025-12-23,HM56,White,quart,ProMar200-White-Quart,142,35.5
7658,2025-12-19,2025-12-21,HM56,White,pail_5gal,Duration-White-Pail,2,10.0
7659,2025-12-20,2025-12-23,HM01,White,quart,ProMar200-White-Quart,178,44.5
7660,2025-12-20,2025-12-21,HM01,White,quart,SuperPaint-White-Quart,276,69.0
7661,2025-12-20,2025-12-23,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,70,17.5
7662,2025-12-20,2025-12-21,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,239,59.75
7663,2025-12-20,2025-12-22,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,22,22.0
7664,2025-12-20,2026-01-01,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,20,20.0
7665,2025-12-20,2025-12-27,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,202,50.5
7666,2025-12-20,2025-12-23,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,234,58.5
7667,2025-12-20,2025-12-26,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,92,23.0
7668,2025-12-20,2025-12-29,HM16,Red,gallon,Emerald-Red-Gallon,30,30.0
7669,2025-12-20,2025-12-25,HM20,Black,gallon,PrepRite-Black-Gallon,34,34.0
7670,2025-12-20,2025-12-21,HM25,Black,pail_5gal,ProMar200-Black-Pail,8,40.0
7671,2025-12-20,2025-12-24,HM30,Black,quart,PrepRite-Black-Quart,78,19.5
7672,2025-12-20,2025-12-29,HM30,Black,quart,PrepRite-Black-Quart,69,17.25
7673,2025-12-20,2026-01-03,HM47,Red,gallon,Duration-Red-Gallon,25,25.0
7674,2025-12-20,2025-12-21,HM56,White,quart,ProMar200-White-Quart,103,25.75
7675,2025-12-21,2025-12-29,HM01,White,quart,ProMar200-White-Quart,176,44.0
7676,2025-12-21,2025-12-22,HM01,White,gallon,Duration-White-Gallon,37,37.0
7677,2025-12-21,2025-12-23,HM01,White,pail_5gal,ProMar200-White-Pail,12,60.0
7678,2025-12-21,2025-12-22,HM12,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,3,15.0
7679,2025-12-21,2025-12-25,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,104,26.0
7680,2025-12-21,2025-12-23,HM14,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,5,25.0
7681,2025-12-21,2025-12-22,HM20,Black,pail_5gal,PrepRite-Black-Pail,5,25.0
7682,2025-12-21,2025-12-23,HM25,Black,quart,ProMar200-Black-Quart,59,14.75
7683,2025-12-21,2025-12-22,HM30,Black,gallon,PrepRite-Black-Gallon,14,14.0
7684,2025-12-21,2025-12-25,HM30,Black,pail_5gal,PrepRite-Black-Pail,5,25.0
7685,2025-12-21,2025-12-23,HM36,White,gallon,Duration-White-Gallon,24,24.0
7686,2025-12-21,2025-12-22,HM36,White,quart,Duration-White-Quart,101,25.25
7687,2025-12-21,2025-12-23,HM50,Clear,gallon,SuperPaint-Clear-Gallon,16,16.0
7688,2025-12-22,2025-12-23,HM01,White,quart,Duration-White-Quart,118,29.5
7689,2025-12-22,2025-12-26,HM01,White,quart,Duration-White-Quart,31,7.75
7690,2025-12-22,2025-12-24,HM01,White,quart,SuperPaint-White-Quart,58,14.5
7691,2025-12-22,2025-12-24,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,83,20.75
7692,2025-12-22,2025-12-23,HM14,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,2,10.0
7693,2025-12-22,2025-12-25,HM20,Black,quart,ProMar200-Black-Quart,57,14.25
7694,2025-12-22,2025-12-23,HM20,Black,gallon,PrepRite-Black-Gallon,90,90.0
7695,2025-12-22,2025-12-23,HM20,Black,gallon,PrepRite-Black-Gallon,23,23.0
7696,2025-12-22,2025-12-29,HM30,Black,quart,ProMar200-Black-Quart,43,10.75
7697,2025-12-22,2025-12-25,HM36,White,gallon,Duration-White-Gallon,48,48.0
7698,2025-12-22,2025-12-23,HM43,Red,quart,Duration-Red-Quart,179,44.75
7699,2025-12-22,2025-12-25,HM43,Red,quart,Emerald-Red-Quart,94,23.5
7700,2025-12-22,2026-01-05,HM56,White,quart,Duration-White-Quart,106,26.5
7701,2025-12-23,2025-12-24,HM01,White,quart,Duration-White-Quart,68,17.0
7702,2025-12-23,2025-12-26,HM01,White,quart,Duration-White-Quart,42,10.5
7703,2025-12-23,2025-12-26,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,74,74.0
7704,2025-12-23,2025-12-26,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,88,22.0
7705,2025-12-23,2025-12-24,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,176,44.0
7706,2025-12-23,2025-12-24,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,56,14.0
7707,2025-12-23,2025-12-27,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,95,23.75
7708,2025-12-23,2025-12-25,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,9,9.0
7709,2025-12-23,2025-12-28,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,61,15.25
7710,2025-12-23,2025-12-25,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,53,53.0
7711,2025-12-23,2025-12-25,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,129,32.25
7712,2025-12-23,2025-12-26,HM20,Black,gallon,PrepRite-Black-Gallon,64,64.0
7713,2025-12-23,2025-12-29,HM36,White,gallon,ProMar200-White-Gallon,23,23.0
7714,2025-12-23,2025-12-26,HM43,Red,quart,Duration-Red-Quart,369,92.25
7715,2025-12-23,2025-12-24,HM43,Red,quart,Emerald-Red-Quart,44,11.0
7716,2025-12-23,2025-12-27,HM43,Red,gallon,Duration-Red-Gallon,24,24.0
7717,2025-12-23,2025-12-26,HM43,Red,gallon,Emerald-Red-Gallon,55,55.0
7718,2025-12-23,2025-12-26,HM47,Red,gallon,Emerald-Red-Gallon,21,21.0
7719,2025-12-23,2025-12-24,HM47,Red,quart,Duration-Red-Quart,69,17.25
7720,2025-12-23,2025-12-28,HM47,Red,pail_5gal,Emerald-Red-Pail,6,30.0
7721,2025-12-23,2025-12-25,HM56,White,gallon,ProMar200-White-Gallon,12,12.0
7722,2025-12-24,2025-12-29,HM01,White,gallon,SuperPaint-White-Gallon,10,10.0
7723,2025-12-24,2025-12-30,HM01,White,quart,SuperPaint-White-Quart,326,81.5
7724,2025-12-24,2025-12-28,HM01,White,pail_5gal,ProMar200-White-Pail,6,30.0
7725,2025-12-24,2025-12-28,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,95,23.75
7726,2025-12-24,2025-12-31,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,187,46.75
7727,2025-12-24,2025-12-29,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,286,71.5
7728,2025-12-24,2025-12-25,HM20,Black,pail_5gal,PrepRite-Black-Pail,23,115.0
7729,2025-12-24,2025-12-25,HM20,Black,pail_5gal,ProMar200-Black-Pail,8,40.0
7730,2025-12-24,2025-12-28,HM20,Black,gallon,PrepRite-Black-Gallon,61,61.0
7731,2025-12-24,2025-12-25,HM25,Black,gallon,ProMar200-Black-Gallon,61,61.0
7732,2025-12-24,2025-12-25,HM25,Black,gallon,ProMar200-Black-Gallon,28,28.0
7733,2025-12-24,2025-12-28,HM25,Black,pail_5gal,PrepRite-Black-Pail,4,20.0
7734,2025-12-24,2025-12-29,HM25,Black,gallon,ProMar200-Black-Gallon,82,82.0
7735,2025-12-24,2025-12-26,HM25,Black,gallon,PrepRite-Black-Gallon,31,31.0
7736,2025-12-24,2025-12-25,HM30,Black,quart,ProMar200-Black-Quart,193,48.25
7737,2025-12-24,2025-12-26,HM30,Black,quart,ProMar200-Black-Quart,122,30.5
7738,2025-12-24,2025-12-26,HM36,White,gallon,ProMar200-White-Gallon,21,21.0
7739,2025-12-24,2025-12-26,HM47,Red,gallon,Emerald-Red-Gallon,54,54.0
7740,2025-12-24,2025-12-25,HM47,Red,quart,Emerald-Red-Quart,68,17.0
7741,2025-12-24,2025-12-27,HM50,Clear,pail_5gal,ProMar200-Clear-Pail,10,50.0
7742,2025-12-24,2025-12-28,HM56,White,quart,Duration-White-Quart,58,14.5
7743,2025-12-24,2025-12-28,HM56,White,quart,Duration-White-Quart,90,22.5
7744,2025-12-24,2025-12-26,HM56,White,gallon,Duration-White-Gallon,75,75.0
7745,2025-12-25,2025-12-29,HM01,White,gallon,Duration-White-Gallon,23,23.0
7746,2025-12-25,2025-12-27,HM01,White,gallon,SuperPaint-White-Gallon,9,9.0
7747,2025-12-25,2025-12-29,HM01,White,pail_5gal,SuperPaint-White-Pail,30,150.0
7748,2025-12-25,2025-12-28,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,45,45.0
7749,2025-12-25,2025-12-28,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,25,6.25
7750,2025-12-25,2025-12-26,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,171,42.75
7751,2025-12-25,2025-12-31,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,38,38.0
7752,2025-12-25,2025-12-27,HM16,Red,gallon,Emerald-Red-Gallon,26,26.0
7753,2025-12-25,2025-12-27,HM20,Black,gallon,PrepRite-Black-Gallon,15,15.0
7754,2025-12-25,2025-12-27,HM20,Black,gallon,PrepRite-Black-Gallon,53,53.0
7755,2025-12-25,2025-12-30,HM25,Black,pail_5gal,PrepRite-Black-Pail,3,15.0
7756,2025-12-25,2025-12-26,HM25,Black,quart,ProMar200-Black-Quart,366,91.5
7757,2025-12-25,2025-12-29,HM30,Black,quart,PrepRite-Black-Quart,141,35.25
7758,2025-12-25,2025-12-27,HM30,Black,pail_5gal,PrepRite-Black-Pail,5,25.0
7759,2025-12-25,2025-12-26,HM43,Red,quart,Duration-Red-Quart,152,38.0
7760,2025-12-25,2025-12-26,HM43,Red,quart,Emerald-Red-Quart,63,15.75
7761,2025-12-25,2025-12-28,HM43,Red,gallon,Duration-Red-Gallon,13,13.0
7762,2025-12-25,2025-12-26,HM43,Red,pail_5gal,Emerald-Red-Pail,5,25.0
7763,2025-12-25,2025-12-30,HM43,Red,pail_5gal,Emerald-Red-Pail,4,20.0
7764,2025-12-25,2025-12-26,HM47,Red,gallon,Duration-Red-Gallon,35,35.0
7765,2025-12-25,2025-12-27,HM47,Red,pail_5gal,Emerald-Red-Pail,7,35.0
7766,2025-12-25,2026-01-01,HM47,Red,quart,Duration-Red-Quart,37,9.25
7767,2025-12-25,2025-12-28,HM50,Clear,quart,ProMar200-Clear-Quart,95,23.75
7768,2025-12-25,2025-12-26,HM56,White,gallon,SuperPaint-White-Gallon,39,39.0
7769,2025-12-25,2025-12-26,HM56,White,gallon,Duration-White-Gallon,69,69.0
7770,2025-12-26,2025-12-27,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,11,11.0
7771,2025-12-26,2025-12-27,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,183,45.75
7772,2025-12-26,2025-12-30,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,83,20.75
7773,2025-12-26,2026-01-08,HM16,Red,gallon,Duration-Red-Gallon,34,34.0
7774,2025-12-26,2026-01-01,HM16,Red,gallon,Emerald-Red-Gallon,18,18.0
7775,2025-12-26,2025-12-31,HM20,Black,quart,ProMar200-Black-Quart,98,24.5
7776,2025-12-26,2025-12-28,HM20,Black,quart,PrepRite-Black-Quart,127,31.75
7777,2025-12-26,2025-12-28,HM20,Black,pail_5gal,ProMar200-Black-Pail,8,40.0
7778,2025-12-26,2025-12-28,HM20,Black,quart,PrepRite-Black-Quart,181,45.25
