date,line,minutes
2026-02-21,HM14,29.3
2026-02-21,HM14,30.6
2026-02-21,HM14,30.0
2026-02-21,HM16,36.4
2026-02-21,HM16,39.5
2026-02-21,HM16,34.0
2026-02-21,HM16,38.0
2026-02-21,HM16,37.5
2026-02-21,HM16,39.9
2026-02-21,HM20,20.7
2026-02-21,HM25,36.8
2026-02-21,HM25,33.8
2026-02-21,HM30,35.2
2026-02-21,HM30,40.9
2026-02-21,HM30,35.7
2026-02-21,HM36,33.9
2026-02-21,HM36,35.6
2026-02-21,HM36,33.3
2026-02-21,HM36,35.5
2026-02-21,HM36,36.0
2026-02-21,HM36,31.8
2026-02-21,HM43,32.7
2026-02-21,HM43,34.8
2026-02-21,HM43,32.6
2026-02-21,HM43,33.7
2026-02-21,HM43,34.0
2026-02-21,HM47,38.3
2026-02-21,HM47,40.3
2026-02-21,HM47,42.2
2026-02-21,HM50,44.9
2026-02-21,HM56,39.4
2026-02-21,HM56,35.5
2026-02-21,HM56,37.7
2026-02-21,HM56,38.4
2026-02-22,HM01,30.7
2026-02-22,HM12,26.3
2026-02-22,HM12,29.2
2026-02-22,HM12,31.8
2026-02-22,HM13,36.0
2026-02-22,HM13,30.7
2026-02-22,HM13,33.1
2026-02-22,HM14,39.6
2026-02-22,HM14,33.3
2026-02-22,HM14,35.1
2026-02-22,HM16,37.2
2026-02-22,HM16,36.0
2026-02-22,HM16,38.0
2026-02-22,HM16,37.5
2026-02-22,HM20,35.4
2026-02-22,HM20,34.2
2026-02-22,HM25,28.3
2026-02-22,HM36,39.3
2026-02-22,HM36,37.8
2026-02-22,HM36,39.4
2026-02-22,HM43,37.8
2026-02-22,HM43,34.9
2026-02-22,HM43,37.3
2026-02-22,HM47,37.9
2026-02-22,HM47,36.0
2026-02-22,HM47,36.1
2026-02-22,HM50,38.7
2026-02-22,HM56,32.2
2026-02-22,HM56,31.5
2026-02-22,HM56,32.4
2026-02-22,HM56,30.5
2026-02-22,HM56,33.0
2026-02-23,HM01,28.1
2026-02-23,HM01,30.3
2026-02-23,HM01,30.3
2026-02-23,HM12,42.4
2026-02-23,HM13,32.8
2026-02-23,HM13,30.1
2026-02-23,HM13,30.4
2026-02-23,HM13,34.2
2026-02-23,HM14,37.5
2026-02-23,HM14,35.0
2026-02-23,HM14,37.3
2026-02-23,HM14,38.9
2026-02-23,HM14,40.0
2026-02-23,HM16,30.3
2026-02-23,HM16,31.9
2026-02-23,HM16,33.0
2026-02-23,HM16,35.2
2026-02-23,HM20,41.2
2026-02-23,HM20,39.2
2026-02-23,HM20,34.4
2026-02-23,HM20,34.8
2026-02-23,HM20,34.7
2026-02-23,HM20,34.3
2026-02-23,HM25,34.2
2026-02-23,HM25,32.5
2026-02-23,HM25,30.2
2026-02-23,HM30,37.8
2026-02-23,HM36,32.6
2026-02-23,HM36,35.3
2026-02-23,HM36,34.0
2026-02-23,HM36,32.4
2026-02-23,HM36,35.0
2026-02-23,HM36,31.7
2026-02-23,HM36,32.3
2026-02-23,HM36,34.2
2026-02-23,HM36,33.7
2026-02-23,HM36,34.0
2026-02-23,HM36,36.0
2026-02-23,HM36,35.4
2026-02-23,HM43,33.4
2026-02-23,HM43,34.9
2026-02-23,HM43,37.7
2026-02-23,HM43,36.4
2026-02-23,HM47,30.0
2026-02-23,HM47,29.5
2026-02-23,HM47,30.0
2026-02-23,HM50,30.0
2026-02-23,HM50,34.3
2026-02-23,HM50,32.9
2026-02-23,HM56,31.2
2026-02-24,HM01,30.8
2026-02-24,HM01,30.5
2026-02-24,HM01,28.0
2026-02-24,HM01,31.7
2026-02-24,HM12,22.1
2026-02-24,HM13,38.2
2026-02-24,HM13,31.8
2026-02-24,HM13,36.4
2026-02-24,HM13,33.8
2026-02-24,HM13,32.0
2026-02-24,HM13,32.1
2026-02-24,HM13,32.9
2026-02-24,HM13,35.9
2026-02-24,HM13,34.7
2026-02-24,HM14,35.4
2026-02-24,HM14,32.7
2026-02-24,HM14,33.1
2026-02-24,HM14,34.7
2026-02-24,HM14,28.7
2026-02-24,HM16,28.3
2026-02-24,HM16,30.6
2026-02-24,HM20,36.9
2026-02-24,HM20,36.8
2026-02-24,HM20,41.0
2026-02-24,HM20,37.2
2026-02-24,HM20,34.4
2026-02-24,HM20,38.5
2026-02-24,HM25,42.3
2026-02-24,HM30,37.8
2026-02-24,HM30,36.6
2026-02-24,HM30,38.4
2026-02-24,HM30,34.7
2026-02-24,HM30,35.1
2026-02-24,HM30,35.3
2026-02-24,HM30,33.7
2026-02-24,HM30,32.8
2026-02-24,HM30,35.2
2026-02-24,HM30,33.0
2026-02-24,HM30,34.0
2026-02-24,HM30,36.4
2026-02-24,HM36,29.7
2026-02-24,HM36,26.9
2026-02-24,HM43,31.7
2026-02-24,HM43,33.8
2026-02-24,HM43,39.2
2026-02-24,HM43,38.8
2026-02-24,HM43,36.6
2026-02-24,HM43,37.5
2026-02-24,HM43,37.6
2026-02-24,HM47,36.7
2026-02-24,HM50,36.6
2026-02-24,HM50,35.1
2026-02-24,HM56,38.9
2026-02-24,HM56,41.0
2026-02-24,HM56,32.8
2026-02-24,HM56,36.7
2026-02-24,HM56,37.1
2026-02-24,HM56,39.5
2026-02-24,HM56,37.4
2026-02-25,HM01,37.8
2026-02-25,HM01,36.3
2026-02-25,HM01,38.4
2026-02-25,HM01,34.3
2026-02-25,HM01,38.2
2026-02-25,HM12,36.8
2026-02-25,HM12,37.2
2026-02-25,HM12,34.4
2026-02-25,HM12,36.6
2026-02-25,HM12,32.0
2026-02-25,HM12,38.1
2026-02-25,HM12,37.7
2026-02-25,HM14,34.9
2026-02-25,HM14,35.8
2026-02-25,HM14,35.1
2026-02-25,HM14,33.7
2026-02-25,HM14,36.6
2026-02-25,HM14,31.3
2026-02-25,HM16,34.2
2026-02-25,HM16,32.6
2026-02-25,HM20,34.4
2026-02-25,HM30,34.6
2026-02-25,HM30,36.1
2026-02-25,HM30,37.6
2026-02-25,HM30,34.5
2026-02-25,HM36,13.2
2026-02-25,HM43,37.1
2026-02-25,HM43,36.7
2026-02-25,HM43,35.4
2026-02-25,HM43,37.1
2026-02-25,HM43,37.9
2026-02-25,HM47,30.6
2026-02-25,HM47,32.8
2026-02-25,HM47,32.0
2026-02-25,HM47,32.2
2026-02-25,HM47,31.8
2026-02-25,HM47,35.3
2026-02-25,HM47,36.1
2026-02-25,HM47,33.7
2026-02-25,HM50,33.2
2026-02-25,HM50,32.2
2026-02-25,HM50,30.3
2026-02-25,HM56,33.6
2026-02-25,HM56,33.0
2026-02-25,HM56,30.9
2026-02-25,HM56,33.6
2026-02-25,HM56,38.9
2026-02-25,HM56,32.1
2026-02-25,HM56,32.6
2026-02-25,HM56,33.9
2026-02-25,HM56,34.9
2026-02-26,HM01,35.6
2026-02-26,HM01,34.0
2026-02-26,HM01,35.6
2026-02-26,HM12,40.3
2026-02-26,HM12,36.5
2026-02-26,HM12,38.6
2026-02-26,HM13,29.2
2026-02-26,HM14,37.0
2026-02-26,HM14,35.1
2026-02-26,HM16,42.2
2026-02-26,HM16,44.7
2026-02-26,HM20,38.5
2026-02-26,HM20,36.3
2026-02-26,HM20,34.2
2026-02-26,HM20,34.4
2026-02-26,HM25,30.3
2026-02-26,HM25,30.5
2026-02-26,HM25,34.7
2026-02-26,HM25,37.5
2026-02-26,HM25,34.3
2026-02-26,HM30,28.4
2026-02-26,HM30,30.5
2026-02-26,HM36,37.3
2026-02-26,HM36,38.8
2026-02-26,HM36,37.9
2026-02-26,HM43,51.4
2026-02-26,HM47,44.1
2026-02-26,HM47,40.2
2026-02-26,HM50,31.4
2026-02-26,HM56,28.4
2026-02-26,HM56,29.6
2026-02-27,HM01,29.9
2026-02-27,HM01,29.4
2026-02-27,HM01,33.0
2026-02-27,HM01,31.7
2026-02-27,HM12,28.8
2026-02-27,HM13,33.5
2026-02-27,HM13,33.0
2026-02-27,HM14,34.4
2026-02-27,HM14,34.5
2026-02-27,HM14,34.1
2026-02-27,HM14,36.9
2026-02-27,HM14,35.5
2026-02-27,HM14,35.0
2026-02-27,HM14,36.4
2026-02-27,HM14,36.1
2026-02-27,HM14,35.4
2026-02-27,HM14,33.9
2026-02-27,HM16,36.4
2026-02-27,HM16,32.2
2026-02-27,HM16,34.5
2026-02-27,HM16,33.2
2026-02-27,HM20,53.4
2026-02-27,HM25,29.8
2026-02-27,HM25,32.5
2026-02-27,HM25,31.5
2026-02-27,HM30,30.8
2026-02-27,HM30,30.2
2026-02-27,HM30,32.4
2026-02-27,HM30,31.1
2026-02-27,HM36,32.8
2026-02-27,HM36,31.3
2026-02-27,HM36,29.3
2026-02-27,HM36,31.7
2026-02-27,HM36,35.9
2026-02-27,HM43,27.1
2026-02-27,HM43,24.1
2026-02-27,HM47,31.9
2026-02-27,HM47,27.2
2026-02-27,HM47,32.7
2026-02-27,HM50,31.1
2026-02-27,HM50,34.6
2026-02-27,HM50,32.9
2026-02-27,HM50,34.5
2026-02-27,HM50,35.7
2026-02-27,HM50,32.9
2026-02-27,HM50,35.6
2026-02-27,HM56,37.3
2026-02-27,HM56,33.8
2026-02-27,HM56,38.5
2026-02-27,HM56,38.6
2026-02-27,HM56,38.6
2026-02-28,HM01,34.8
2026-02-28,HM01,37.5
2026-02-28,HM01,33.7
2026-02-28,HM12,43.1
2026-02-28,HM12,41.0
2026-02-28,HM13,28.3
2026-02-28,HM13,29.0
2026-02-28,HM13,32.9
2026-02-28,HM13,32.0
2026-02-28,HM14,34.1
2026-02-28,HM14,35.1
2026-02-28,HM14,37.0
2026-02-28,HM14,34.3
2026-02-28,HM14,36.0
2026-02-28,HM16,36.0
2026-02-28,HM16,35.7
2026-02-28,HM16,32.1
2026-02-28,HM16,35.8
2026-02-28,HM16,39.7
2026-02-28,HM20,16.1
2026-02-28,HM25,31.3
2026-02-28,HM25,30.4
2026-02-28,HM30,26.9
2026-02-28,HM36,38.7
2026-02-28,HM36,37.3
2026-02-28,HM43,29.1
2026-02-28,HM47,30.5
2026-02-28,HM47,32.4
2026-02-28,HM47,35.7
2026-02-28,HM47,33.7
2026-02-28,HM50,37.9
2026-02-28,HM50,35.0
2026-02-28,HM50,37.9
2026-02-28,HM56,31.3
2026-02-28,HM56,33.0
2026-02-28,HM56,33.9
2026-03-01,HM01,29.4
2026-03-01,HM12,35.6
2026-03-01,HM12,32.3
2026-03-01,HM12,34.4
2026-03-01,HM12,37.3
2026-03-01,HM12,33.4
2026-03-01,HM13,35.0
2026-03-01,HM13,39.8
2026-03-01,HM13,36.6
2026-03-01,HM13,35.6
2026-03-01,HM13,36.9
2026-03-01,HM13,35.4
2026-03-01,HM13,35.8
2026-03-01,HM13,34.7
2026-03-01,HM13,33.5
2026-03-01,HM13,33.7
2026-03-01,HM13,32.0
2026-03-01,HM13,36.3
2026-03-01,HM14,50.7
2026-03-01,HM16,28.9
2026-03-01,HM16,27.9
2026-03-01,HM20,34.3
2026-03-01,HM20,35.8
2026-03-01,HM25,43.1
2026-03-01,HM30,50.9
2026-03-01,HM36,27.0
2026-03-01,HM36,30.4
2026-03-01,HM43,29.6
2026-03-01,HM43,30.8
2026-03-01,HM43,31.8
2026-03-01,HM43,31.6
2026-03-01,HM47,33.6
2026-03-01,HM47,31.2
2026-03-01,HM47,34.7
2026-03-01,HM47,34.9
2026-03-01,HM47,33.3
2026-03-01,HM47,37.0
2026-03-01,HM47,34.0
2026-03-01,HM47,35.4
2026-03-01,HM47,36.0
2026-03-01,HM47,36.8
2026-03-01,HM50,22.3
2026-03-01,HM56,32.5
2026-03-01,HM56,31.4
2026-03-01,HM56,30.7
2026-03-01,HM56,32.3
2026-03-02,HM01,29.4
2026-03-02,HM01,25.7
2026-03-02,HM12,31.0
2026-03-02,HM12,32.0
2026-03-02,HM13,32.8
2026-03-02,HM13,40.0
2026-03-02,HM14,36.8
2026-03-02,HM14,37.8
2026-03-02,HM14,37.7
2026-03-02,HM14,38.2
2026-03-02,HM16,29.5
2026-03-02,HM16,31.7
2026-03-02,HM16,35.1
2026-03-02,HM16,32.2
2026-03-02,HM16,31.6
2026-03-02,HM16,30.1
2026-03-02,HM20,37.0
2026-03-02,HM25,23.9
2026-03-02,HM30,36.8
2026-03-02,HM36,39.1
2026-03-02,HM43,31.4
2026-03-02,HM43,31.3
2026-03-02,HM47,35.3
2026-03-02,HM47,31.0
2026-03-02,HM47,35.0
2026-03-02,HM50,35.0
2026-03-02,HM50,34.6
2026-03-02,HM50,40.0
2026-03-02,HM56,33.2
2026-03-02,HM56,33.6
2026-03-02,HM56,30.5
2026-03-02,HM56,36.2
2026-03-03,HM01,37.6
2026-03-03,HM01,37.7
2026-03-03,HM01,34.9
2026-03-03,HM01,33.6
2026-03-03,HM01,34.7
2026-03-03,HM01,36.3
2026-03-03,HM12,33.1
2026-03-03,HM12,31.4
2026-03-03,HM13,33.5
2026-03-03,HM13,33.9
2026-03-03,HM14,34.0
2026-03-03,HM14,36.3
2026-03-03,HM16,29.5
2026-03-03,HM16,27.4
2026-03-03,HM16,30.5
2026-03-03,HM20,38.7
2026-03-03,HM20,40.6
2026-03-03,HM20,41.2
2026-03-03,HM25,35.1
2026-03-03,HM25,33.1
2026-03-03,HM25,33.5
2026-03-03,HM25,34.1
2026-03-03,HM25,34.5
2026-03-03,HM25,32.6
2026-03-03,HM30,36.0
2026-03-03,HM30,36.9
2026-03-03,HM30,37.4
2026-03-03,HM36,35.9
2026-03-03,HM36,32.3
2026-03-03,HM36,32.2
2026-03-03,HM36,36.7
2026-03-03,HM36,35.2
2026-03-03,HM36,34.3
2026-03-03,HM36,36.1
2026-03-03,HM43,31.3
2026-03-03,HM43,34.4
2026-03-03,HM43,33.9
2026-03-03,HM47,34.0
2026-03-03,HM47,37.8
2026-03-03,HM47,38.3
2026-03-03,HM47,35.7
2026-03-03,HM47,35.4
2026-03-03,HM50,37.2
2026-03-03,HM50,34.2
2026-03-03,HM56,32.5
2026-03-03,HM56,35.8
2026-03-04,HM01,28.4
2026-03-04,HM01,25.7
2026-03-04,HM12,35.9
2026-03-04,HM12,35.2
2026-03-04,HM12,36.6
2026-03-04,HM12,34.6
2026-03-04,HM12,36.0
2026-03-04,HM12,34.2
2026-03-04,HM12,36.3
2026-03-04,HM12,35.0
2026-03-04,HM12,36.1
2026-03-04,HM12,36.0
2026-03-04,HM12,37.1
2026-03-04,HM12,34.5
2026-03-04,HM13,34.9
2026-03-04,HM13,32.6
2026-03-04,HM13,32.9
2026-03-04,HM14,35.1
2026-03-04,HM14,29.5
2026-03-04,HM16,34.4
2026-03-04,HM16,34.6
2026-03-04,HM16,34.4
2026-03-04,HM16,35.4
2026-03-04,HM16,35.1
2026-03-04,HM16,33.7
2026-03-04,HM20,32.5
2026-03-04,HM25,31.2
2026-03-04,HM30,43.9
2026-03-04,HM36,33.5
2026-03-04,HM43,33.4
2026-03-04,HM43,35.5
2026-03-04,HM43,37.3
2026-03-04,HM43,39.0
2026-03-04,HM50,41.1
2026-03-04,HM56,39.5
2026-03-04,HM56,40.5
2026-03-05,HM01,33.5
2026-03-05,HM01,36.3
2026-03-05,HM01,34.1
2026-03-05,HM12,43.7
2026-03-05,HM12,41.5
2026-03-05,HM13,26.7
2026-03-05,HM13,28.5
2026-03-05,HM14,36.1
2026-03-05,HM14,32.7
2026-03-05,HM14,35.0
2026-03-05,HM14,37.2
2026-03-05,HM14,36.9
2026-03-05,HM14,35.7
2026-03-05,HM14,36.4
2026-03-05,HM14,36.5
2026-03-05,HM14,35.6
2026-03-05,HM14,35.8
2026-03-05,HM14,33.2
2026-03-05,HM16,27.2
2026-03-05,HM16,31.8
2026-03-05,HM16,29.8
2026-03-05,HM25,31.4
2026-03-05,HM25,33.9
2026-03-05,HM30,29.2
2026-03-05,HM30,27.9
2026-03-05,HM36,31.0
2026-03-05,HM36,37.2
2026-03-05,HM36,32.5
2026-03-05,HM36,34.9
2026-03-05,HM43,33.1
2026-03-05,HM43,27.6
2026-03-05,HM47,32.4
2026-03-05,HM47,34.8
2026-03-05,HM50,36.6
2026-03-05,HM50,39.0
2026-03-05,HM56,36.6
2026-03-05,HM56,39.5
2026-03-05,HM56,38.0
2026-03-05,HM56,38.4
2026-03-06,HM01,37.0
2026-03-06,HM01,35.1
2026-03-06,HM12,37.1
2026-03-06,HM14,34.0
2026-03-06,HM14,35.0
2026-03-06,HM16,38.3
2026-03-06,HM16,39.7
2026-03-06,HM16,37.8
2026-03-06,HM16,35.7
2026-03-06,HM16,35.2
2026-03-06,HM16,34.2
2026-03-06,HM20,33.9
2026-03-06,HM20,35.0
2026-03-06,HM25,38.2
2026-03-06,HM25,36.7
2026-03-06,HM25,34.8
2026-03-06,HM25,32.2
2026-03-06,HM25,35.0
2026-03-06,HM30,29.4
2026-03-06,HM30,31.8
2026-03-06,HM36,34.8
2026-03-06,HM36,31.2
2026-03-06,HM43,32.1
2026-03-06,HM43,35.7
2026-03-06,HM43,35.1
2026-03-06,HM43,32.9
2026-03-06,HM43,30.9
2026-03-06,HM43,33.8
2026-03-06,HM43,34.4
2026-03-06,HM43,31.0
2026-03-06,HM47,48.4
2026-03-06,HM50,32.4
2026-03-06,HM50,34.8
2026-03-06,HM50,36.2
2026-03-06,HM50,35.9
2026-03-06,HM56,38.7
2026-03-06,HM56,36.5
2026-03-07,HM01,29.6
2026-03-07,HM01,32.9
2026-03-07,HM01,31.7
2026-03-07,HM01,31.5
2026-03-07,HM12,32.8
2026-03-07,HM12,31.2
2026-03-07,HM12,27.8
2026-03-07,HM12,31.7
2026-03-07,HM13,33.1
2026-03-07,HM13,31.7
2026-03-07,HM13,33.6
2026-03-07,HM13,35.8
2026-03-07,HM14,35.2
2026-03-07,HM14,33.8
2026-03-07,HM14,36.2
2026-03-07,HM16,32.5
2026-03-07,HM16,34.4
2026-03-07,HM16,31.6
2026-03-07,HM16,31.5
2026-03-07,HM16,35.6
2026-03-07,HM16,33.1
2026-03-07,HM16,33.4
2026-03-07,HM16,36.8
2026-03-07,HM25,21.1
2026-03-07,HM30,39.5
2026-03-07,HM30,43.4
2026-03-07,HM36,40.3
2026-03-07,HM43,31.4
2026-03-07,HM50,33.8
2026-03-07,HM56,32.4
2026-03-07,HM56,32.4
2026-03-08,HM01,31.9
2026-03-08,HM01,34.3
2026-03-08,HM01,30.1
2026-03-08,HM12,35.3
2026-03-08,HM12,31.3
2026-03-08,HM12,31.4
2026-03-08,HM12,32.4
2026-03-08,HM12,37.5
2026-03-08,HM12,30.7
2026-03-08,HM12,34.5
2026-03-08,HM12,35.9
2026-03-08,HM12,36.7
2026-03-08,HM12,34.6
2026-03-08,HM12,33.7
2026-03-08,HM12,35.4
2026-03-08,HM13,45.0
2026-03-08,HM13,42.1
2026-03-08,HM14,37.5
2026-03-08,HM14,36.0
2026-03-08,HM14,36.4
2026-03-08,HM14,37.9
2026-03-08,HM14,36.2
2026-03-08,HM14,37.4
2026-03-08,HM14,35.4
2026-03-08,HM16,29.6
2026-03-08,HM16,33.7
2026-03-08,HM20,26.1
2026-03-08,HM20,28.5
2026-03-08,HM20,27.9
2026-03-08,HM30,48.0
2026-03-08,HM36,43.1
2026-03-08,HM36,45.0
2026-03-08,HM43,20.9
2026-03-08,HM47,32.8
2026-03-08,HM47,29.9
2026-03-08,HM47,30.1
2026-03-08,HM47,30.5
2026-03-08,HM50,34.4
2026-03-08,HM50,36.3
2026-03-08,HM50,35.7
2026-03-08,HM50,37.3
2026-03-08,HM50,31.2
2026-03-08,HM56,33.7
2026-03-08,HM56,31.7
2026-03-08,HM56,31.1
2026-03-08,HM56,33.0
2026-03-08,HM56,33.1
2026-03-08,HM56,32.1
2026-03-09,HM01,36.7
2026-03-09,HM01,37.6
2026-03-09,HM01,34.9
2026-03-09,HM01,35.7
2026-03-09,HM13,28.0
2026-03-09,HM13,31.1
2026-03-09,HM14,39.3
2026-03-09,HM14,41.4
2026-03-09,HM14,39.1
2026-03-09,HM14,37.7
2026-03-09,HM14,40.0
2026-03-09,HM16,32.5
2026-03-09,HM16,26.5
2026-03-09,HM20,35.8
2026-03-09,HM20,34.4
2026-03-09,HM20,38.8
2026-03-09,HM20,34.1
2026-03-09,HM20,31.9
2026-03-09,HM20,36.8
2026-03-09,HM20,35.0
2026-03-09,HM20,37.7
2026-03-09,HM20,40.2
2026-03-09,HM20,36.1
2026-03-09,HM25,23.4
2026-03-09,HM30,52.8
2026-03-09,HM36,35.8
2026-03-09,HM36,37.4
2026-03-09,HM36,39.9
2026-03-09,HM36,35.1
2026-03-09,HM36,33.5
2026-03-09,HM36,36.2
2026-03-09,HM36,37.8
2026-03-09,HM36,37.9
2026-03-09,HM36,34.9
2026-03-09,HM36,32.9
2026-03-09,HM43,34.7
2026-03-09,HM43,34.1
2026-03-09,HM43,38.8
2026-03-09,HM43,35.5
2026-03-09,HM43,39.0
2026-03-09,HM47,53.2
2026-03-09,HM50,51.7
2026-03-09,HM56,38.3
2026-03-09,HM56,35.7
2026-03-09,HM56,36.7
2026-03-09,HM56,38.2
2026-03-09,HM56,34.2
2026-03-09,HM56,34.4
2026-03-10,HM01,32.2
2026-03-10,HM01,34.0
2026-03-10,HM13,28.8
2026-03-10,HM13,30.7
2026-03-10,HM14,43.5
2026-03-10,HM14,40.8
2026-03-10,HM16,28.5
2026-03-10,HM25,26.1
2026-03-10,HM30,43.1
2026-03-10,HM36,26.1
2026-03-10,HM43,35.5
2026-03-10,HM43,33.9
2026-03-10,HM43,33.6
2026-03-10,HM47,46.7
2026-03-10,HM50,31.6
2026-03-10,HM50,32.7
2026-03-10,HM50,34.0
2026-03-10,HM50,32.1
2026-03-10,HM50,36.4
2026-03-10,HM50,30.4
2026-03-10,HM50,33.7
2026-03-10,HM56,29.0
2026-03-10,HM56,26.2
2026-03-11,HM01,24.7
2026-03-11,HM01,29.8
2026-03-11,HM12,39.6
2026-03-11,HM12,41.5
2026-03-11,HM12,37.2
2026-03-11,HM13,39.2
2026-03-11,HM13,38.2
2026-03-11,HM13,36.4
2026-03-11,HM14,41.2
2026-03-11,HM16,27.0
2026-03-11,HM20,37.1
2026-03-11,HM20,38.1
2026-03-11,HM20,35.8
2026-03-11,HM20,35.2
2026-03-11,HM25,23.7
2026-03-11,HM30,35.8
2026-03-11,HM30,32.5
2026-03-11,HM36,37.6
2026-03-11,HM43,40.8
2026-03-11,HM43,40.2
2026-03-11,HM47,39.2
2026-03-11,HM47,39.3
2026-03-11,HM50,35.6
2026-03-11,HM50,29.9
2026-03-11,HM50,36.5
2026-03-11,HM56,34.7
2026-03-11,HM56,35.6
2026-03-11,HM56,35.3
2026-03-12,HM01,31.7
2026-03-12,HM01,28.9
2026-03-12,HM01,32.7
2026-03-12,HM01,32.3
2026-03-12,HM01,33.5
2026-03-12,HM12,32.4
2026-03-12,HM12,35.1
2026-03-12,HM12,33.6
2026-03-12,HM13,22.6
2026-03-12,HM14,32.7
2026-03-12,HM14,34.0
2026-03-12,HM14,40.3
2026-03-12,HM14,35.1
2026-03-12,HM14,35.8
2026-03-12,HM16,31.3
2026-03-12,HM16,36.2
2026-03-12,HM16,34.4
2026-03-12,HM25,33.8
2026-03-12,HM25,35.5
2026-03-12,HM25,39.1
2026-03-12,HM25,38.5
2026-03-12,HM25,36.9
2026-03-12,HM30,37.3
2026-03-12,HM30,36.9
2026-03-12,HM30,39.5
2026-03-12,HM30,37.0
2026-03-12,HM36,42.8
2026-03-12,HM36,45.7
2026-03-12,HM43,53.4
2026-03-12,HM47,31.2
2026-03-12,HM47,36.4
2026-03-12,HM47,34.0
2026-03-12,HM47,33.9
2026-03-12,HM50,23.9
2026-03-12,HM56,36.1
2026-03-12,HM56,35.8
2026-03-12,HM56,38.9
2026-03-12,HM56,38.1
2026-03-12,HM56,38.6
2026-03-12,HM56,38.4
2026-03-12,HM56,37.4
2026-03-12,HM56,36.5
2026-03-13,HM01,32.9
2026-03-13,HM12,36.3
2026-03-13,HM12,33.5
2026-03-13,HM12,35.9
2026-03-13,HM12,36.6
2026-03-13,HM12,31.6
2026-03-13,HM12,36.8
2026-03-13,HM12,36.2
2026-03-13,HM12,37.1
2026-03-13,HM13,37.5
2026-03-13,HM13,38.4
2026-03-13,HM13,42.2
2026-03-13,HM13,42.6
2026-03-13,HM14,35.5
2026-03-13,HM14,36.6
2026-03-13,HM14,37.1
2026-03-13,HM14,34.4
2026-03-13,HM14,39.1
2026-03-13,HM14,33.0
2026-03-13,HM14,38.2
2026-03-13,HM16,37.0
2026-03-13,HM16,41.4
2026-03-13,HM16,37.1
2026-03-13,HM20,35.1
2026-03-13,HM25,38.9
2026-03-13,HM25,38.0
2026-03-13,HM25,38.5
2026-03-13,HM30,36.2
2026-03-13,HM30,36.3
2026-03-13,HM30,35.0
2026-03-13,HM30,36.5
2026-03-13,HM30,37.9
2026-03-13,HM30,36.8
2026-03-13,HM30,34.7
2026-03-13,HM36,32.9
2026-03-13,HM43,32.4
2026-03-13,HM47,33.8
2026-03-13,HM47,34.7
2026-03-13,HM50,35.2
2026-03-13,HM56,36.2
2026-03-13,HM56,35.2
2026-03-14,HM01,36.5
2026-03-14,HM01,33.9
2026-03-14,HM01,35.5
2026-03-14,HM01,36.2
2026-03-14,HM12,30.4
2026-03-14,HM13,47.7
2026-03-14,HM14,35.4
2026-03-14,HM14,37.3
2026-03-14,HM14,36.1
2026-03-14,HM14,37.8
2026-03-14,HM14,35.1
2026-03-14,HM14,36.8
2026-03-14,HM14,36.2
2026-03-14,HM16,30.7
2026-03-14,HM16,31.0
2026-03-14,HM16,30.6
2026-03-14,HM16,36.3
2026-03-14,HM16,33.1
2026-03-14,HM20,30.6
2026-03-14,HM20,32.7
2026-03-14,HM20,32.7
2026-03-14,HM20,35.1
2026-03-14,HM20,32.5
2026-03-14,HM25,36.0
2026-03-14,HM25,37.0
2026-03-14,HM25,35.7
2026-03-14,HM25,33.2
2026-03-14,HM30,49.3
2026-03-14,HM36,32.3
2026-03-14,HM36,36.0
2026-03-14,HM36,37.2
2026-03-14,HM43,31.8
2026-03-14,HM43,35.2
2026-03-14,HM43,38.0
2026-03-14,HM43,33.0
2026-03-14,HM43,33.4
2026-03-14,HM43,35.6
2026-03-14,HM47,49.6
2026-03-14,HM50,28.1
2026-03-14,HM50,29.6
2026-03-14,HM50,29.5
2026-03-14,HM56,32.9
2026-03-14,HM56,32.9
2026-03-14,HM56,32.3
2026-03-14,HM56,37.1
2026-03-15,HM01,39.4
2026-03-15,HM01,37.7
2026-03-15,HM12,36.7
2026-03-15,HM13,37.0
2026-03-15,HM13,34.3
2026-03-15,HM13,36.9
2026-03-15,HM13,36.9
2026-03-15,HM13,38.8
2026-03-15,HM13,37.3
2026-03-15,HM13,34.0
2026-03-15,HM13,35.4
2026-03-15,HM13,37.3
2026-03-15,HM14,31.9
2026-03-15,HM14,33.2
2026-03-15,HM14,34.9
2026-03-15,HM14,34.2
2026-03-15,HM14,30.9
2026-03-15,HM14,32.7
2026-03-15,HM14,31.6
2026-03-15,HM16,39.6
2026-03-15,HM16,33.9
2026-03-15,HM16,33.3
2026-03-15,HM16,36.6
2026-03-15,HM20,49.6
2026-03-15,HM25,48.3
2026-03-15,HM30,32.1
2026-03-15,HM30,31.2
2026-03-15,HM30,30.5
2026-03-15,HM36,39.7
2026-03-15,HM36,33.3
2026-03-15,HM36,34.4
2026-03-15,HM36,34.4
2026-03-15,HM36,35.9
2026-03-15,HM36,33.7
2026-03-15,HM43,37.0
2026-03-15,HM43,39.7
2026-03-15,HM47,34.0
2026-03-15,HM47,33.3
2026-03-15,HM47,37.9
2026-03-15,HM47,32.9
2026-03-15,HM47,33.9
2026-03-15,HM50,43.7
2026-03-15,HM56,32.0
2026-03-16,HM01,34.3
2026-03-16,HM01,33.2
2026-03-16,HM01,33.5
