date,line,hours_planned,hours_down,chg_hours,sanitation_hours,break_hours
2025-12-30,HM30,24.0,0.703,0.0,0.504,1.5
2025-12-30,HM36,24.0,0.439,1.565,0.806,1.5
2025-12-30,HM43,24.0,1.217,1.509,0.302,1.5
2025-12-30,HM47,24.0,2.052,1.964,0.218,1.5
2025-12-30,HM50,24.0,0.304,2.892,0.72,1.5
2025-12-30,HM56,24.0,0.653,0.0,0.405,1.5
2025-12-31,HM01,24.0,1.884,1.533,0.706,1.5
2025-12-31,HM12,24.0,0.727,1.522,0.299,1.5
2025-12-31,HM13,24.0,0.402,2.413,1.054,1.5
2025-12-31,HM14,24.0,0.556,2.004,0.5,1.5
2025-12-31,HM16,24.0,0.614,1.856,0.398,1.5
2025-12-31,HM20,24.0,0.529,1.561,0.614,1.5
2025-12-31,HM25,24.0,3.269,0.804,0.283,1.5
2025-12-31,HM30,24.0,1.031,1.418,0.243,1.5
2025-12-31,HM36,24.0,1.291,0.0,0.451,1.5
2025-12-31,HM43,24.0,0.64,0.706,0.71,1.5
2025-12-31,HM47,24.0,1.561,3.453,0.427,1.5
2025-12-31,HM50,24.0,0.804,1.552,0.89,1.5
2025-12-31,HM56,24.0,1.375,6.0,0.415,1.5
2026-01-01,HM01,24.0,1.384,1.734,0.776,1.5
2026-01-01,HM12,24.0,0.576,2.113,0.219,1.5
2026-01-01,HM13,24.0,0.817,1.601,0.913,1.5
2026-01-01,HM14,24.0,0.515,1.876,0.372,1.5
2026-01-01,HM16,24.0,0.888,2.492,0.671,1.5
2026-01-01,HM20,24.0,0.672,2.406,0.533,1.5
2026-01-01,HM25,24.0,1.143,1.098,0.466,1.5
2026-01-01,HM30,24.0,0.774,0.505,0.357,1.5
2026-01-01,HM36,24.0,0.572,2.31,1.094,1.5
2026-01-01,HM43,24.0,1.525,1.126,0.332,1.5
2026-01-01,HM47,24.0,1.243,2.289,0.275,1.5
2026-01-01,HM50,24.0,1.236,1.976,0.433,1.5
2026-01-01,HM56,24.0,0.772,1.398,0.519,1.5
2026-01-02,HM01,24.0,0.419,3.532,0.432,1.5
2026-01-02,HM12,24.0,0.493,0.502,0.304,1.5
2026-01-02,HM13,24.0,0.506,6.221,0.364,1.5
2026-01-02,HM14,24.0,0.384,2.066,0.407,1.5
2026-01-02,HM16,24.0,0.548,2.113,0.901,1.5
2026-01-02,HM20,24.0,1.424,0.0,0.727,1.5
2026-01-02,HM25,24.0,0.311,1.737,0.561,1.5
2026-01-02,HM30,24.0,1.116,0.0,0.398,1.5
2026-01-02,HM36,24.0,2.27,0.733,0.841,1.5
2026-01-02,HM43,24.0,0.747,1.577,0.29,1.5
2026-01-02,HM47,24.0,1.387,2.305,0.813,1.5
2026-01-02,HM50,24.0,0.821,1.171,0.418,1.5
2026-01-02,HM56,24.0,0.739,1.601,0.439,1.5
2026-01-03,HM01,24.0,0.736,1.648,0.319,1.0
2026-01-03,HM12,24.0,2.153,1.612,0.813,1.0
2026-01-03,HM13,24.0,1.064,1.039,0.426,1.0
2026-01-03,HM14,24.0,0.871,1.075,0.444,1.0
2026-01-03,HM16,24.0,2.545,3.592,0.398,1.0
2026-01-03,HM20,24.0,6.741,0.417,0.293,1.0
2026-01-03,HM25,24.0,0.64,1.802,0.558,1.0
2026-01-03,HM30,24.0,0.298,3.69,0.66,1.0
2026-01-03,HM36,24.0,1.832,0.563,0.775,1.0
2026-01-03,HM43,24.0,0.672,1.898,0.436,1.0
2026-01-03,HM47,24.0,0.436,5.473,0.738,1.0
2026-01-03,HM50,24.0,0.897,1.395,0.561,1.0
2026-01-03,HM56,24.0,0.64,2.952,0.413,1.0
2026-01-04,HM01,24.0,1.281,0.63,0.695,1.0
2026-01-04,HM12,24.0,0.798,0.795,0.546,1.0
2026-01-04,HM13,24.0,0.68,0.731,0.48,1.0
2026-01-04,HM14,24.0,1.116,2.435,0.612,1.0
2026-01-04,HM16,24.0,0.726,0.478,0.644,1.0
2026-01-04,HM20,24.0,0.446,0.942,0.759,1.0
2026-01-04,HM25,24.0,0.688,0.699,0.58,1.0
2026-01-04,HM30,24.0,0.531,1.712,0.379,1.0
2026-01-04,HM36,24.0,6.207,1.829,0.646,1.0
2026-01-04,HM43,24.0,0.39,2.205,0.361,1.0
2026-01-04,HM47,24.0,0.249,1.465,1.05,1.0
2026-01-04,HM50,24.0,0.894,1.463,0.25,1.0
2026-01-04,HM56,24.0,1.236,1.089,0.383,1.0
2026-01-05,HM01,24.0,0.981,1.574,0.442,1.5
2026-01-05,HM12,24.0,0.418,2.759,0.247,1.5
2026-01-05,HM13,24.0,0.725,0.294,0.548,1.5
2026-01-05,HM14,24.0,2.759,1.061,0.184,1.5
2026-01-05,HM16,24.0,1.657,1.412,0.545,1.5
2026-01-05,HM20,24.0,7.775,0.532,0.592,1.5
2026-01-05,HM25,24.0,0.742,3.123,1.251,1.5
2026-01-05,HM30,24.0,0.816,0.95,0.544,1.5
2026-01-05,HM36,24.0,0.958,1.958,0.955,1.5
2026-01-05,HM43,24.0,0.458,1.112,0.412,1.5
2026-01-05,HM47,24.0,0.507,0.78,0.56,1.5
2026-01-05,HM50,24.0,1.17,0.829,0.492,1.5
2026-01-05,HM56,24.0,0.812,2.251,0.834,1.5
2026-01-06,HM01,24.0,1.841,1.009,0.364,1.5
2026-01-06,HM12,24.0,0.605,4.199,0.259,1.5
2026-01-06,HM13,24.0,0.994,1.938,0.86,1.5
2026-01-06,HM14,24.0,1.04,1.956,0.433,1.5
2026-01-06,HM16,24.0,0.503,1.438,0.298,1.5
2026-01-06,HM20,24.0,1.12,0.378,0.614,1.5
2026-01-06,HM25,24.0,1.323,1.919,0.589,1.5
2026-01-06,HM30,24.0,0.938,0.0,0.628,1.5
2026-01-06,HM36,24.0,1.353,3.074,0.512,1.5
2026-01-06,HM43,24.0,4.663,1.596,0.315,1.5
2026-01-06,HM47,24.0,0.514,4.231,0.506,1.5
2026-01-06,HM50,24.0,4.446,2.324,0.45,1.5
2026-01-06,HM56,24.0,4.898,1.563,0.454,1.5
2026-01-07,HM01,24.0,0.839,2.227,0.646,1.5
2026-01-07,HM12,24.0,1.694,1.868,0.547,1.5
2026-01-07,HM13,24.0,0.97,2.744,0.294,1.5
2026-01-07,HM14,24.0,0.64,2.669,0.565,1.5
2026-01-07,HM16,24.0,0.653,4.191,0.535,1.5
2026-01-07,HM20,24.0,0.878,1.376,0.345,1.5
2026-01-07,HM25,24.0,0.987,4.276,0.676,1.5
2026-01-07,HM30,24.0,0.284,0.321,0.471,1.5
2026-01-07,HM36,24.0,1.3,1.457,0.785,1.5
2026-01-07,HM43,24.0,2.13,0.184,0.586,1.5
2026-01-07,HM47,24.0,3.108,0.746,0.431,1.5
2026-01-07,HM50,24.0,1.437,0.489,0.745,1.5
2026-01-07,HM56,24.0,0.933,1.781,1.118,1.5
2026-01-08,HM01,24.0,0.159,1.883,0.272,1.5
2026-01-08,HM12,24.0,1.023,3.931,0.458,1.5
2026-01-08,HM13,24.0,2.872,0.987,0.76,1.5
2026-01-08,HM14,24.0,0.556,1.519,0.636,1.5
2026-01-08,HM16,24.0,1.014,4.763,0.751,1.5
2026-01-08,HM20,24.0,0.753,1.294,1.121,1.5
2026-01-08,HM25,24.0,1.091,2.352,0.551,1.5
2026-01-08,HM30,24.0,0.474,2.218,0.773,1.5
2026-01-08,HM36,24.0,0.526,3.131,0.457,1.5
2026-01-08,HM43,24.0,0.823,1.197,0.327,1.5
2026-01-08,HM47,24.0,0.418,1.432,0.533,1.5
2026-01-08,HM50,24.0,0.887,2.195,0.288,1.5
2026-01-08,HM56,24.0,1.146,2.876,0.81,1.5
2026-01-09,HM01,24.0,0.963,5.24,0.223,1.5
2026-01-09,HM12,24.0,3.742,7.018,0.355,1.5
2026-01-09,HM13,24.0,0.596,1.456,0.394,1.5
2026-01-09,HM14,24.0,2.001,1.524,0.811,1.5
2026-01-09,HM16,24.0,0.849,1.407,1.419,1.5
2026-01-09,HM20,24.0,0.698,0.0,0.503,1.5
2026-01-09,HM25,24.0,0.23,1.696,0.61,1.5
2026-01-09,HM30,24.0,0.833,3.413,0.539,1.5
2026-01-09,HM36,24.0,1.987,2.754,0.538,1.5
2026-01-09,HM43,24.0,1.878,0.582,0.961,1.5
2026-01-09,HM47,24.0,0.773,2.027,0.841,1.5
2026-01-09,HM50,24.0,0.611,1.671,0.424,1.5
2026-01-09,HM56,24.0,0.316,1.624,0.968,1.5
2026-01-10,HM01,24.0,1.066,0.278,0.328,1.0
2026-01-10,HM12,24.0,0.735,1.772,0.267,1.0
2026-01-10,HM13,24.0,0.618,2.917,0.8,1.0
2026-01-10,HM14,24.0,0.566,2.787,0.468,1.0
2026-01-10,HM16,24.0,0.645,2.816,0.436,1.0
2026-01-10,HM20,24.0,0.433,1.564,0.418,1.0
2026-01-10,HM25,24.0,1.063,5.293,0.473,1.0
2026-01-10,HM30,24.0,0.3,0.389,0.955,1.0
2026-01-10,HM36,24.0,1.126,3.494,0.552,1.0
2026-01-10,HM43,24.0,3.86,0.0,0.401,1.0
2026-01-10,HM47,24.0,1.173,0.742,0.273,1.0
2026-01-10,HM50,24.0,0.188,0.0,0.276,1.0
2026-01-10,HM56,24.0,0.438,1.603,1.939,1.0
2026-01-11,HM01,24.0,1.342,0.46,0.84,1.0
2026-01-11,HM12,24.0,0.866,5.278,1.0,1.0
2026-01-11,HM13,24.0,1.182,4.043,0.533,1.0
2026-01-11,HM14,24.0,0.739,2.69,0.736,1.0
2026-01-11,HM16,24.0,0.56,0.75,0.582,1.0
2026-01-11,HM20,24.0,0.505,0.595,0.305,1.0
2026-01-11,HM25,24.0,0.874,1.721,0.741,1.0
2026-01-11,HM30,24.0,0.838,2.0,0.597,1.0
2026-01-11,HM36,24.0,0.731,1.659,0.721,1.0
2026-01-11,HM43,24.0,1.652,3.33,0.453,1.0
2026-01-11,HM47,24.0,0.35,1.718,0.275,1.0
2026-01-11,HM50,24.0,3.973,2.097,0.728,1.0
2026-01-11,HM56,24.0,1.733,1.518,0.758,1.0
2026-01-12,HM01,24.0,0.735,5.725,0.415,1.5
2026-01-12,HM12,24.0,1.313,1.362,0.812,1.5
2026-01-12,HM13,24.0,3.473,0.495,0.422,1.5
2026-01-12,HM14,24.0,0.541,0.942,0.444,1.5
2026-01-12,HM16,24.0,0.747,2.12,0.453,1.5
2026-01-12,HM20,24.0,2.199,3.694,0.469,1.5
2026-01-12,HM25,24.0,1.054,0.816,0.427,1.5
2026-01-12,HM30,24.0,0.902,4.283,0.69,1.5
2026-01-12,HM36,24.0,0.918,0.229,0.733,1.5
2026-01-12,HM43,24.0,0.897,7.2,0.299,1.5
2026-01-12,HM47,24.0,0.367,0.458,0.397,1.5
2026-01-12,HM50,24.0,0.624,0.473,0.381,1.5
2026-01-12,HM56,24.0,1.74,1.235,0.5,1.5
2026-01-13,HM01,24.0,0.814,4.2,0.319,1.5
2026-01-13,HM12,24.0,0.421,0.693,0.828,1.5
2026-01-13,HM13,24.0,0.837,2.224,0.399,1.5
2026-01-13,HM14,24.0,0.685,2.239,0.7,1.5
2026-01-13,HM16,24.0,0.976,6.628,0.528,1.5
2026-01-13,HM20,24.0,0.961,1.105,0.481,1.5
2026-01-13,HM25,24.0,0.922,1.087,0.615,1.5
2026-01-13,HM30,24.0,0.401,0.854,0.548,1.5
2026-01-13,HM36,24.0,0.501,0.818,0.667,1.5
2026-01-13,HM43,24.0,0.443,2.232,0.382,1.5
2026-01-13,HM47,24.0,2.148,4.8,0.358,1.5
2026-01-13,HM50,24.0,1.722,2.807,0.339,1.5
2026-01-13,HM56,24.0,0.965,2.436,0.876,1.5
2026-01-14,HM01,24.0,0.855,3.219,0.46,1.5
2026-01-14,HM12,24.0,1.15,3.875,0.277,1.5
2026-01-14,HM13,24.0,7.02,1.734,0.495,1.5
2026-01-14,HM14,24.0,1.228,2.63,0.303,1.5
2026-01-14,HM16,24.0,1.789,0.924,0.601,1.5
2026-01-14,HM20,24.0,1.035,1.643,0.557,1.5
2026-01-14,HM25,24.0,1.41,1.187,0.399,1.5
2026-01-14,HM30,24.0,0.847,0.374,0.426,1.5
2026-01-14,HM36,24.0,0.448,1.369,0.782,1.5
2026-01-14,HM43,24.0,0.827,1.268,0.414,1.5
2026-01-14,HM47,24.0,0.916,3.03,0.449,1.5
2026-01-14,HM50,24.0,0.349,1.06,0.44,1.5
2026-01-14,HM56,24.0,0.792,0.0,0.322,1.5
2026-01-15,HM01,24.0,0.245,2.405,0.439,1.5
2026-01-15,HM12,24.0,1.324,0.939,0.225,1.5
2026-01-15,HM13,24.0,1.95,0.965,0.455,1.5
2026-01-15,HM14,24.0,0.7,1.002,0.232,1.5
2026-01-15,HM16,24.0,2.235,3.795,0.443,1.5
2026-01-15,HM20,24.0,0.989,3.846,0.327,1.5
2026-01-15,HM25,24.0,0.319,1.273,0.484,1.5
2026-01-15,HM30,24.0,2.453,0.491,0.449,1.5
2026-01-15,HM36,24.0,1.197,1.733,0.167,1.5
2026-01-15,HM43,24.0,1.325,1.318,0.652,1.5
2026-01-15,HM47,24.0,1.321,1.65,0.683,1.5
2026-01-15,HM50,24.0,0.42,0.317,0.296,1.5
2026-01-15,HM56,24.0,1.32,1.378,0.468,1.5
2026-01-16,HM01,24.0,1.437,4.0,0.656,1.5
2026-01-16,HM12,24.0,0.65,3.302,0.347,1.5
2026-01-16,HM13,24.0,1.032,1.29,0.436,1.5
2026-01-16,HM14,24.0,0.539,6.442,0.36,1.5
2026-01-16,HM16,24.0,0.894,1.812,0.625,1.5
2026-01-16,HM20,24.0,1.128,0.867,0.252,1.5
2026-01-16,HM25,24.0,0.68,0.748,0.641,1.5
2026-01-16,HM30,24.0,2.461,0.967,0.546,1.5
2026-01-16,HM36,24.0,0.637,1.516,0.453,1.5
2026-01-16,HM43,24.0,0.493,1.663,0.468,1.5
2026-01-16,HM47,24.0,0.874,2.299,0.287,1.5
2026-01-16,HM50,24.0,0.718,0.762,0.483,1.5
2026-01-16,HM56,24.0,0.81,0.605,0.31,1.5
2026-01-17,HM01,24.0,0.409,2.57,0.413,1.0
2026-01-17,HM12,24.0,2.611,3.543,0.558,1.0
2026-01-17,HM13,24.0,0.6,2.15,0.269,1.0
2026-01-17,HM14,24.0,0.902,1.866,0.621,1.0
2026-01-17,HM16,24.0,0.836,1.797,0.271,1.0
2026-01-17,HM20,24.0,1.011,0.537,0.552,1.0
2026-01-17,HM25,24.0,0.312,3.038,0.678,1.0
2026-01-17,HM30,24.0,4.219,4.552,0.542,1.0
2026-01-17,HM36,24.0,0.888,0.798,0.642,1.0
2026-01-17,HM43,24.0,0.358,0.48,0.982,1.0
2026-01-17,HM47,24.0,0.619,0.778,0.259,1.0
2026-01-17,HM50,24.0,0.738,4.619,0.576,1.0
2026-01-17,HM56,24.0,1.04,0.0,0.934,1.0
2026-01-18,HM01,24.0,1.454,1.35,0.423,1.0
2026-01-18,HM12,24.0,2.931,3.401,0.77,1.0
2026-01-18,HM13,24.0,0.932,1.05,0.553,1.0
2026-01-18,HM14,24.0,0.945,3.483,0.427,1.0
2026-01-18,HM16,24.0,0.377,1.528,0.464,1.0
2026-01-18,HM20,24.0,1.049,4.087,0.469,1.0
2026-01-18,HM25,24.0,0.387,0.0,0.909,1.0
2026-01-18,HM30,24.0,0.603,1.222,0.406,1.0
2026-01-18,HM36,24.0,1.014,2.036,0.51,1.0
2026-01-18,HM43,24.0,2.661,4.532,0.66,1.0
2026-01-18,HM47,24.0,0.891,1.456,0.43,1.0
2026-01-18,HM50,24.0,1.483,1.116,0.672,1.0
2026-01-18,HM56,24.0,0.411,0.818,0.419,1.0
2026-01-19,HM01,24.0,0.846,0.586,0.235,1.5
2026-01-19,HM12,24.0,2.415,3.142,0.698,1.5
2026-01-19,HM13,24.0,1.682,0.968,0.591,1.5
2026-01-19,HM14,24.0,5.508,0.886,0.442,1.5
2026-01-19,HM16,24.0,1.182,2.185,0.709,1.5
2026-01-19,HM20,24.0,1.015,0.686,0.66,1.5
2026-01-19,HM25,24.0,0.475,3.206,0.457,1.5
2026-01-19,HM30,24.0,0.717,1.109,0.73,1.5
2026-01-19,HM36,24.0,1.009,1.987,0.747,1.5
2026-01-19,HM43,24.0,0.803,1.751,0.726,1.5
2026-01-19,HM47,24.0,0.65,0.952,0.394,1.5
2026-01-19,HM50,24.0,1.289,0.433,0.813,1.5
2026-01-19,HM56,24.0,1.308,3.491,0.741,1.5
2026-01-20,HM01,24.0,0.915,1.214,0.371,1.5
2026-01-20,HM12,24.0,2.715,1.19,0.702,1.5
2026-01-20,HM13,24.0,2.745,2.294,0.696,1.5
2026-01-20,HM14,24.0,0.297,2.508,0.284,1.5
2026-01-20,HM16,24.0,0.685,0.487,0.592,1.5
2026-01-20,HM20,24.0,4.692,1.9,0.193,1.5
2026-01-20,HM25,24.0,1.58,0.459,0.677,1.5
2026-01-20,HM30,24.0,2.524,1.727,0.464,1.5
2026-01-20,HM36,24.0,0.651,2.003,0.634,1.5
2026-01-20,HM43,24.0,0.408,1.277,0.19,1.5
2026-01-20,HM47,24.0,0.244,1.886,0.268,1.5
2026-01-20,HM50,24.0,2.974,0.622,0.441,1.5
2026-01-20,HM56,24.0,1.399,2.176,0.49,1.5
2026-01-21,HM01,24.0,0.673,0.852,0.773,1.5
2026-01-21,HM12,24.0,2.724,2.144,0.714,1.5
2026-01-21,HM13,24.0,1.17,3.769,0.391,1.5
2026-01-21,HM14,24.0,0.669,4.332,0.185,1.5
2026-01-21,HM16,24.0,0.959,0.0,0.468,1.5
2026-01-21,HM20,24.0,2.19,3.89,0.906,1.5
2026-01-21,HM25,24.0,0.976,3.658,0.5,1.5
2026-01-21,HM30,24.0,0.746,0.339,0.786,1.5
2026-01-21,HM36,24.0,0.561,0.0,0.386,1.5
2026-01-21,HM43,24.0,1.028,5.223,0.293,1.5
2026-01-21,HM47,24.0,0.437,1.957,0.283,1.5
2026-01-21,HM50,24.0,2.2,1.231,0.868,1.5
2026-01-21,HM56,24.0,1.075,0.335,0.142,1.5
2026-01-22,HM01,24.0,1.129,3.397,0.626,1.5
2026-01-22,HM12,24.0,1.195,0.598,0.458,1.5
2026-01-22,HM13,24.0,0.557,2.948,0.715,1.5
2026-01-22,HM14,24.0,1.701,1.186,0.283,1.5
2026-01-22,HM16,24.0,0.598,1.621,0.476,1.5
2026-01-22,HM20,24.0,1.073,0.641,0.922,1.5
2026-01-22,HM25,24.0,1.2,0.935,1.098,1.5
2026-01-22,HM30,24.0,0.691,2.971,0.807,1.5
2026-01-22,HM36,24.0,1.05,0.884,0.415,1.5
2026-01-22,HM43,24.0,1.589,2.439,0.51,1.5
2026-01-22,HM47,24.0,1.366,0.874,0.287,1.5
2026-01-22,HM50,24.0,9.013,0.0,1.225,1.5
2026-01-22,HM56,24.0,0.538,1.993,0.786,1.5
2026-01-23,HM01,24.0,0.727,2.251,0.497,1.5
2026-01-23,HM12,24.0,0.988,1.091,0.584,1.5
2026-01-23,HM13,24.0,2.402,1.954,0.617,1.5
2026-01-23,HM14,24.0,0.313,4.323,0.579,1.5
2026-01-23,HM16,24.0,0.752,2.33,0.468,1.5
2026-01-23,HM20,24.0,9.6,0.683,0.636,1.5
2026-01-23,HM25,24.0,0.787,1.708,0.274,1.5
2026-01-23,HM30,24.0,0.987,0.454,0.517,1.5
2026-01-23,HM36,24.0,0.939,1.239,0.757,1.5
2026-01-23,HM43,24.0,0.634,3.174,0.296,1.5
2026-01-23,HM47,24.0,1.238,0.5,0.339,1.5
2026-01-23,HM50,24.0,0.81,1.126,0.355,1.5
2026-01-23,HM56,24.0,0.631,1.97,0.605,1.5
2026-01-24,HM01,24.0,0.641,2.87,0.771,1.0
2026-01-24,HM12,24.0,0.876,1.56,0.581,1.0
2026-01-24,HM13,24.0,1.351,2.1,0.43,1.0
2026-01-24,HM14,24.0,0.431,3.484,0.708,1.0
2026-01-24,HM16,24.0,0.229,3.408,0.37,1.0
2026-01-24,HM20,24.0,0.838,2.174,0.391,1.0
2026-01-24,HM25,24.0,0.561,2.931,0.401,1.0
2026-01-24,HM30,24.0,0.614,0.0,0.468,1.0
2026-01-24,HM36,24.0,1.506,0.614,0.266,1.0
2026-01-24,HM43,24.0,0.684,0.608,0.74,1.0
2026-01-24,HM47,24.0,0.825,1.581,0.424,1.0
2026-01-24,HM50,24.0,0.457,0.667,0.346,1.0
2026-01-24,HM56,24.0,2.754,2.869,0.745,1.0
2026-01-25,HM01,24.0,0.737,2.656,0.617,1.0
2026-01-25,HM12,24.0,0.781,4.198,0.523,1.0
2026-01-25,HM13,24.0,2.055,5.708,0.638,1.0
2026-01-25,HM14,24.0,0.615,2.042,0.351,1.0
2026-01-25,HM16,24.0,0.627,4.75,0.612,1.0
2026-01-25,HM20,24.0,0.875,1.095,0.752,1.0
2026-01-25,HM25,24.0,0.655,1.335,0.568,1.0
2026-01-25,HM30,24.0,0.613,1.319,0.726,1.0
2026-01-25,HM36,24.0,1.689,1.251,0.366,1.0
2026-01-25,HM43,24.0,0.753,1.273,0.512,1.0
2026-01-25,HM47,24.0,0.208,0.5,0.527,1.0
2026-01-25,HM50,24.0,0.6,2.999,0.382,1.0
2026-01-25,HM56,24.0,4.896,0.73,0.513,1.0
2026-01-26,HM01,24.0,1.277,3.68,1.111,1.5
2026-01-26,HM12,24.0,0.344,2.882,0.189,1.5
2026-01-26,HM13,24.0,0.577,0.724,0.778,1.5
2026-01-26,HM14,24.0,1.232,1.24,0.405,1.5
2026-01-26,HM16,24.0,0.873,0.618,0.662,1.5
2026-01-26,HM20,24.0,0.238,2.26,0.284,1.5
2026-01-26,HM25,24.0,0.755,1.699,0.36,1.5
2026-01-26,HM30,24.0,5.196,1.907,0.798,1.5
2026-01-26,HM36,24.0,0.968,0.833,0.734,1.5
2026-01-26,HM43,24.0,1.001,1.074,0.768,1.5
2026-01-26,HM47,24.0,1.088,1.208,0.352,1.5
2026-01-26,HM50,24.0,1.245,1.363,0.378,1.5
2026-01-26,HM56,24.0,1.91,0.864,1.198,1.5
2026-01-27,HM01,24.0,1.275,2.927,0.541,1.5
2026-01-27,HM12,24.0,1.826,0.998,0.403,1.5
2026-01-27,HM13,24.0,0.625,0.5,0.544,1.5
2026-01-27,HM14,24.0,0.49,1.324,0.499,1.5
2026-01-27,HM16,24.0,3.575,2.268,0.643,1.5
2026-01-27,HM20,24.0,0.592,5.307,0.393,1.5
2026-01-27,HM25,24.0,4.154,1.211,0.719,1.5
2026-01-27,HM30,24.0,0.819,1.892,0.974,1.5
2026-01-27,HM36,24.0,2.659,1.521,0.587,1.5
2026-01-27,HM43,24.0,1.227,4.127,2.0,1.5
2026-01-27,HM47,24.0,1.361,0.781,0.438,1.5
2026-01-27,HM50,24.0,0.604,1.497,0.454,1.5
2026-01-27,HM56,24.0,1.37,1.432,1.091,1.5
2026-01-28,HM01,24.0,1.069,1.015,0.426,1.5
2026-01-28,HM12,24.0,0.948,0.832,0.863,1.5
2026-01-28,HM13,24.0,0.878,1.131,0.769,1.5
2026-01-28,HM14,24.0,0.917,1.483,0.383,1.5
2026-01-28,HM16,24.0,1.821,0.323,0.361,1.5
2026-01-28,HM20,24.0,0.527,2.355,1.018,1.5
2026-01-28,HM25,24.0,0.915,2.218,0.539,1.5
2026-01-28,HM30,24.0,0.617,2.246,0.656,1.5
2026-01-28,HM36,24.0,0.599,1.501,0.449,1.5
2026-01-28,HM43,24.0,6.125,1.131,0.532,1.5
2026-01-28,HM47,24.0,0.488,1.45,0.523,1.5
2026-01-28,HM50,24.0,1.165,0.586,0.86,1.5
2026-01-28,HM56,24.0,0.985,3.301,0.761,1.5
2026-01-29,HM01,24.0,0.843,0.0,0.697,1.5
2026-01-29,HM12,24.0,0.464,3.363,0.421,1.5
2026-01-29,HM13,24.0,0.705,0.0,1.046,1.5
2026-01-29,HM14,24.0,0.418,5.217,0.509,1.5
2026-01-29,HM16,24.0,0.875,4.533,0.311,1.5
2026-01-29,HM20,24.0,0.285,3.534,0.389,1.5
2026-01-29,HM25,24.0,1.714,0.413,0.572,1.5
2026-01-29,HM30,24.0,0.619,1.809,0.613,1.5
2026-01-29,HM36,24.0,0.67,3.679,0.374,1.5
2026-01-29,HM43,24.0,0.516,1.886,0.383,1.5
2026-01-29,HM47,24.0,1.605,1.065,0.519,1.5
2026-01-29,HM50,24.0,0.407,0.0,0.909,1.5
2026-01-29,HM56,24.0,5.517,3.479,0.437,1.5
2026-01-30,HM01,24.0,0.475,1.825,0.939,1.5
2026-01-30,HM12,24.0,0.633,3.85,0.511,1.5
2026-01-30,HM13,24.0,0.734,1.2,0.372,1.5
2026-01-30,HM14,24.0,0.894,2.136,0.377,1.5
2026-01-30,HM16,24.0,0.861,6.324,0.624,1.5
2026-01-30,HM20,24.0,0.822,0.259,0.522,1.5
2026-01-30,HM25,24.0,0.369,2.0,0.357,1.5
2026-01-30,HM30,24.0,0.421,0.555,0.475,1.5
2026-01-30,HM36,24.0,1.949,7.2,1.039,1.5
2026-01-30,HM43,24.0,4.138,2.547,0.501,1.5
2026-01-30,HM47,24.0,0.711,2.206,0.454,1.5
2026-01-30,HM50,24.0,1.019,1.543,0.702,1.5
2026-01-30,HM56,24.0,1.264,0.667,0.346,1.5
2026-01-31,HM01,24.0,0.426,4.739,1.167,1.0
2026-01-31,HM12,24.0,1.423,2.777,1.178,1.0
2026-01-31,HM13,24.0,1.691,0.934,0.984,1.0
2026-01-31,HM14,24.0,0.628,3.359,0.718,1.0
2026-01-31,HM16,24.0,3.421,1.173,0.436,1.0
2026-01-31,HM20,24.0,1.274,0.654,0.401,1.0
2026-01-31,HM25,24.0,0.808,0.875,0.721,1.0
2026-01-31,HM30,24.0,0.729,5.509,0.482,1.0
2026-01-31,HM36,24.0,0.869,1.442,0.437,1.0
2026-01-31,HM43,24.0,1.21,2.357,0.269,1.0
2026-01-31,HM47,24.0,1.277,2.218,0.446,1.0
2026-01-31,HM50,24.0,0.492,1.197,0.58,1.0
2026-01-31,HM56,24.0,0.877,1.781,0.603,1.0
2026-02-01,HM01,24.0,0.447,1.453,0.593,1.0
2026-02-01,HM12,24.0,0.627,3.279,0.674,1.0
2026-02-01,HM13,24.0,0.803,6.0,0.164,1.0
2026-02-01,HM14,24.0,0.318,1.821,0.62,1.0
2026-02-01,HM16,24.0,0.825,0.223,0.577,1.0
2026-02-01,HM20,24.0,0.451,1.071,0.622,1.0
2026-02-01,HM25,24.0,0.474,0.0,0.535,1.0
2026-02-01,HM30,24.0,0.912,0.728,0.478,1.0
2026-02-01,HM36,24.0,1.383,0.931,0.89,1.0
2026-02-01,HM43,24.0,0.649,0.333,0.585,1.0
2026-02-01,HM47,24.0,1.45,2.742,0.476,1.0
2026-02-01,HM50,24.0,0.253,0.671,0.667,1.0
2026-02-01,HM56,24.0,1.674,1.534,0.344,1.0
2026-02-02,HM01,24.0,5.32,3.922,0.304,1.5
2026-02-02,HM12,24.0,0.928,1.63,0.56,1.5
2026-02-02,HM13,24.0,1.329,5.527,0.283,1.5
2026-02-02,HM14,24.0,0.907,0.303,0.297,1.5
2026-02-02,HM16,24.0,0.786,3.31,0.722,1.5
2026-02-02,HM20,24.0,2.67,1.605,0.413,1.5
2026-02-02,HM25,24.0,0.631,1.14,0.309,1.5
2026-02-02,HM30,24.0,0.455,2.573,0.523,1.5
2026-02-02,HM36,24.0,1.107,1.8,0.719,1.5
2026-02-02,HM43,24.0,1.486,2.855,0.343,1.5
2026-02-02,HM47,24.0,0.956,1.223,0.54,1.5
2026-02-02,HM50,24.0,0.465,3.869,0.493,1.5
2026-02-02,HM56,24.0,0.445,5.425,0.298,1.5
2026-02-03,HM01,24.0,0.619,2.565,0.521,1.5
2026-02-03,HM12,24.0,0.437,1.529,0.487,1.5
